Cantidad;Proveedor;Total;Temporada;Fecha;Color;Talle;Familia N1;Familia N2;Familia N3;Categorias;Art.Contenedor;Artículo;Marca
1,00;MIDING S.R.L.;31.910,00;CLASICO;08/06/2023;AZUL;41;CALZADO;TREKKING;ZAPATILLAS TREKKING;;645608 - HAVEL/H MONTAGNE ZAPATILLA TREK 2023;HAVEL/H MONTAGNE ZAPATILLA TREK 2023 AZUL 41;MONTAGNE
1,00;INDUMENTARIA PAMPEANA S.A.;8.801,21;CLASICO;08/06/2023;NEGRO;44;CALZADO;ZAPATILLAS;DEPORTIVAS;;641208 - KAMINARY/H KIOSHI ZAPATILLA DEP 2021;KAMINARY/H KIOSHI ZAPATILLA DEP 2021 NEGRO 44;KIOSHI
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);21.379,77;INVIERNO MODA;08/06/2023;NEGRO;37;CALZADO;BOTAS Y BORCEGOS;BOTAS;NICO OPORTUNIDAD JULIO |LIQUIDACION INVIERNO 2023 ;645017 - 3049/219/23580 VIZZANO BOTA CORTA 2023;3049/219/23580 VIZZANO BOTA CORTA 2023 NEGRO 37;VIZZANO
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);11.754,27;INVIERNO MODA;08/06/2023;CAFE;29;CALZADO;BOTAS Y BORCEGOS;BOTITAS;LIQUIDACION INVIERNO 2023 ;640852 - 2833/104/18110 MOLEKINHO BOTITA 2021;2833/104/18110 MOLEKINHO BOTITA 2021 CAFE 29;MOLEKINHO
1,00;IMPORTADORA BS AS S.R.L.(GUMMI);13.586,00;INVIERNO MODA;08/06/2023;COCO;37;CALZADO;BOTAS Y BORCEGOS;PANTUBOTAS;LIQUIDACION INVIERNO 2023 ;640227 - UR CLASICA/B GUMMI PANTUBOTA 2021;UR CLASICA/B GUMMI PANTUBOTA 2021 COCO 37;GUMMI
1,00;ANSOPAZ S.A.;13.077,24;CLASICO;08/06/2023;NEGRO/PLATA;45;CALZADO;BOTINES;BOTINES F5;;643411 - C17 ONITY BOTIN F5 2022;C17 ONITY BOTIN F5 2022 NEGRO/PLATA 45;ONITY
1,00;FRABIDEL GROUP SA (FLECHA - TOPPER);7.970,50;CLASICO;08/06/2023;JEANS;38;CALZADO;ZAPATILLAS;URBANAS;;641327 - 22304 FLECHA ZAPATILLA URB 2021;22304 FLECHA ZAPATILLA URB 2021 JEANS 38;FLECHA
1,00;SUN SOL S.R.L;18.942,01;CLASICO;08/06/2023;MARRON;42;CALZADO;TREKKING;ZAPATILLAS TREKKING;;642926 - D1343 DREAMER ZAPATILLA TREK 2022;D1343 DREAMER ZAPATILLA TREK 2022 MARRON 42;DREAMER
1,00;MIDING S.R.L.;32.792,00;CLASICO;08/06/2023;NEGRO;37;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;644858 - TROPHY 47 STREET BOTITA URB 2023;TROPHY 47 STREET BOTITA URB 2023 NEGRO 37;47 STREET
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);12.987,00;CLASICO;08/06/2023;NUDE;39;CALZADO;ZAPATILLAS;PANCHA DEPORTIVA;STOCK INMOVILIZADO 2023 ;641505 - 7355/104/21886 MODARE PANCHA DEP 2021;7355/104/21886 MODARE PANCHA DEP 2021 NUDE 39;MODARE
1,00;MIDING S.R.L.;26.163,95;CLASICO;08/06/2023;AZUL;43;CALZADO;ZAPATILLAS;URBANAS;;642709 - COOPER KEVINGSTON ZAPATILLA URB 2022;COOPER KEVINGSTON ZAPATILLA URB 2022 AZUL 43;KEVINGSTON
1,00;VICBOR S.R.L.;14.675,21;CLASICO;08/06/2023;NEGRO;42;CALZADO;ZAPATILLAS;DEPORTIVAS;STOCK INMOVILIZADO 2023 ;641451 - REACTIONV22 ATOMIK ZAPATILLA DEP 2021;REACTIONV22 ATOMIK ZAPATILLA DEP 2021 NEGRO 42;ATOMIK
1,00;SONNTAG NAHUEL FACUNDO;15.170,31;INVIERNO MODA;08/06/2023;VERDE;38;CALZADO;BOTAS Y BORCEGOS;PANTUBOTAS;LIQUIDACION INVIERNO 2023 ;643185 - MOTZA ARAQUINA BOTA SKY 2022;MOTZA ARAQUINA BOTA SKY 2022 VERDE 38;ARAQUINA
1,00;FRABIDEL GROUP SA (FLECHA - TOPPER);7.910,10;CLASICO;08/06/2023;NEGRO/NEGRO;43;CALZADO;ZAPATILLAS;URBANAS;;642427 - 22317 FLECHA ZAPATILLA URB 2022;22317 FLECHA ZAPATILLA URB 2022 NEGRO/NEGRO 43;FLECHA
1,00;CALZADOS KIVA SRL (OROPACO);19.351,20;INVIERNO MODA;08/06/2023;NEGRO;39;CALZADO;BOTAS Y BORCEGOS;BOTAS;NICO OPORTUNIDAD MAYO |NICO OPORTUNIDAD JULIO |LIQUIDACION INVIERNO 2023 ;644897 - FRIDA OROPACO BOTA CORTA 2023;FRIDA OROPACO BOTA CORTA 2023 NEGRO 39;OROPACO
1,00;;835,11;CLASICO;08/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;;794,74;CLASICO;09/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;VICBOR S.R.L.;14.927,55;CLASICO;09/06/2023;NEGRO/NEGRO;42;CALZADO;ZAPATILLAS;DEPORTIVAS;;630072 - BANDOL ATOMIK ZAPATILLA DEP. 2021;BANDOL ATOMIK ZAPATILLA DEP. 2021 NEGRO/NEGRO 42;ATOMIK
1,00;MIDING S.R.L.;24.312,00;CLASICO;09/06/2023;NEGRO;43;CALZADO;ZAPATILLAS;URBANAS;;642712 - ZION KEVINGSTON ZAPATILLA URB 2022;ZION KEVINGSTON ZAPATILLA URB 2022 NEGRO 43;KEVINGSTON
1,00;IMPORTADORA BS AS S.R.L.(GUMMI);28.309,20;CLASICO;09/06/2023;NEGRO;37;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;642948 - UR ZIP GUMMI BOTITA SNEAKERS 2022;UR ZIP GUMMI BOTITA SNEAKERS 2022 NEGRO 37;GUMMI
1,00;INDUMENTARIA PAMPEANA S.A.;8.801,21;CLASICO;09/06/2023;NEGRO;41;CALZADO;ZAPATILLAS;DEPORTIVAS;;641208 - KAMINARY/H KIOSHI ZAPATILLA DEP 2021;KAMINARY/H KIOSHI ZAPATILLA DEP 2021 NEGRO 41;KIOSHI
1,00;MIDING S.R.L.;32.792,00;CLASICO;09/06/2023;NEGRO;38;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;644858 - TROPHY 47 STREET BOTITA URB 2023;TROPHY 47 STREET BOTITA URB 2023 NEGRO 38;47 STREET
1,00;ZATEL ADRIAN RAMON (Target);8.489,97;CLASICO;09/06/2023;NEGRO/GRIS;UNICO;MARROQUINERIA;MOCHILAS;MOCHILA;;643190 - 21362 EVERLAST MOCHILA 2022;21362 EVERLAST MOCHILA 2022 NEGRO/GRIS UNICO;EVERLAST
1,00;FRABIDEL GROUP SA (FLECHA - TOPPER);14.382,00;CLASICO;09/06/2023;BEIGE;40;CALZADO;ZAPATILLAS;URBANAS;;642428 - 22314 FLECHA ZAPATILLA URB 2022;22314 FLECHA ZAPATILLA URB 2022 BEIGE 40;FLECHA
1,00;MIDING S.R.L.;24.786,00;CLASICO;09/06/2023;NEGRO;43;CALZADO;ZAPATILLAS;URBANAS;;644859 - CAIDEN KEVINGSTON ZAPATILLA URB 2023;CAIDEN KEVINGSTON ZAPATILLA URB 2023 NEGRO 43;KEVINGSTON
1,00;;1.659,99;CLASICO;09/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);25.069,55;INVIERNO MODA;09/06/2023;NEGRO;36;CALZADO;BOTAS Y BORCEGOS;BOTAS;NICO OPORTUNIDAD JULIO |LIQUIDACION INVIERNO 2023 ;645020 - 3092/100/23580 VIZZANO BOTA CORTA 2023;3092/100/23580 VIZZANO BOTA CORTA 2023 NEGRO 36;VIZZANO
1,00;MARITA AURORA TELLO CAPRISTAN (PANDA);6.325,44;INVIERNO;09/06/2023;NEGRO;30;CALZADO;PANTUFLAS;PANTUFLAS KIDS;LIQUIDACION INVIERNO 2023 ;643061 - 114/DINO PANDA PANTUFLA BORDADA 2022;114/DINO PANDA PANTUFLA BORDADA 2022 NEGRO 30;PANDA
1,00;IMPORTADORA BS AS S.R.L.(GUMMI);26.820,82;CLASICO;09/06/2023;NEGRO;43;CALZADO;TREKKING;BOTITAS TREKKING;NICO OPORTUNIDAD MAYO ;640624 - 847 GUMMI BOTITA TREK. 2021;847 GUMMI BOTITA TREK. 2021 NEGRO 43;GUMMI
1,00;INDUSTRIAS G&D S.A.( MASSIMO CHIESA );25.379,70;INVIERNO MODA;09/06/2023;NEGRO;36;CALZADO;BOTAS Y BORCEGOS;BOTAS;;645029 - MARGA MASSIMO CHIESA BOTA CORTA 2023;MARGA MASSIMO CHIESA BOTA CORTA 2023 NEGRO 36;MASSIMO CHIESA
1,00;GLOBAL BRANDS S.A.;20.309,34;CLASICO;09/06/2023;CELESTE;39;CALZADO;ZAPATILLAS;DEPORTIVAS;;642875 - G/SWIFT 2 OLYMPIKUS ZAPATILLA DEP 2022;G/SWIFT 2 OLYMPIKUS ZAPATILLA DEP 2022 CELESTE 39;OLYMPIKUS
1,00;;749,43;CLASICO;09/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;JOSE FREIBERG S.A.C.I.;8.389,99;COLEGIAL;09/06/2023;VARIOS;UNICO;UTILES ESCOLARES Y LIBRERIA GENERAL;ESCOLARES;SET UTILES;; - ;COMBO 4to A 6to FREIBERG UTILES ESCOLARES 2021 VARIOS UNICO;FREIBERG
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);18.690,65;CLASICO;09/06/2023;ROSA/AMARILLO;40;CALZADO;ZAPATILLAS;URBANAS;;642539 - 1389/202/7286 VIZZANO ZAPATILLA URB 2022;1389/202/7286 VIZZANO ZAPATILLA URB 2022 ROSA/AMARILLO 40;VIZZANO
1,00;GRIMOLDI S.A.;41.790,50;CLASICO;09/06/2023;BEIGE;43;CALZADO;ZAPATILLAS;PANCHA URBANA;;642940 - ACTON HUSH PUPPIES PANCHA 2022;ACTON HUSH PUPPIES PANCHA 2022 BEIGE 43;HUSH PUPPIES
1,00;GLOBAL BRANDS S.A.;16.820,10;CLASICO;09/06/2023;PETROLEO;42;CALZADO;ZAPATILLAS;DEPORTIVAS;;644734 - DINAMO OLYMPIKUS ZAPATILLA DEP 2023;DINAMO OLYMPIKUS ZAPATILLA DEP 2023 PETROLEO 42;OLYMPIKUS
1,00;FRABIDEL GROUP SA (FLECHA - TOPPER);8.729,50;CLASICO;09/06/2023;NEGRO;37;CALZADO;ZAPATILLAS;URBANAS;;640062 - 22301 FLECHA ZAPATILLA URB 2021;22301 FLECHA ZAPATILLA URB 2021 NEGRO 37;FLECHA
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);14.287,00;INVIERNO MODA;09/06/2023;SUELA;33;CALZADO;BOTAS Y BORCEGOS;BOTITAS;NICO OPORTUNIDAD AGOSTO |LIQUIDACION INVIERNO 2023 ;640852 - 2833/104/18110 MOLEKINHO BOTITA 2021;2833/104/18110 MOLEKINHO BOTITA 2021 SUELA 33;MOLEKINHO
1,00;DONCAL S.R.L;20.241,90;INVIERNO MODA;09/06/2023;NEGRO;37;CALZADO;BOTAS Y BORCEGOS;BOTA TEXANA;NICO OPORTUNIDAD MAYO |NICO OPORTUNIDAD JUNIO ;645374 - 500 LILA LIZ BOTA TEXANA 2023;500 LILA LIZ BOTA TEXANA 2023 NEGRO 37;LILA LIZ
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);20.990,00;CLASICO;09/06/2023;BLANCO;39;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;642538 - 1389/104/7286 VIZZANO BOTITA URB 2022;1389/104/7286 VIZZANO BOTITA URB 2022 BLANCO 39;VIZZANO
1,00;LESEDIFE S.A.;6.965,70;CLASICO;09/06/2023;AZUL;UNICO;MARROQUINERIA;ACCESORIOS DE MARROQUINERIA;BILLETERA;;643226 - B515 WILSON BILLETERA 2022;B515 WILSON BILLETERA 2022 AZUL UNICO;WILSON
1,00;CIRON S.A. (SAVAGE);25.191,00;INVIERNO MODA;09/06/2023;NEGRO;35;CALZADO;BOTAS Y BORCEGOS;BORCEGOS;LIQUIDACION INVIERNO 2023 ;630056 - QR 682 SAVAGE BORCEGO 2021;QR 682 SAVAGE BORCEGO 2021 NEGRO 35;SAVAGE
1,00;ZONA 93 S.A.;14.157,88;CLASICO;09/06/2023;AZUL;38;CALZADO;BOTINES;BOTINES F11;;645877 - MARACANA/F11 SETA BOTIN F11 2023;MARACANA/F11 SETA BOTIN F11 2023 AZUL 38;SETA
1,00;RUNI SRL;20.717,60;CLASICO;09/06/2023;NEGRO;42;CALZADO;ZAPATO;ZAPATO HOMBRES;;644338 - RENZO RUNI ZAPATO 2022;RENZO RUNI ZAPATO 2022 NEGRO 42;RUNI
1,00;MIDING S.R.L.;29.558,76;CLASICO;09/06/2023;MARRON;45;CALZADO;TREKKING;ZAPATILLAS TREKKING;;645609 - AUSTIN/H MONTAGNE ZAPATILLA TREK 2023;AUSTIN/H MONTAGNE ZAPATILLA TREK 2023 MARRON 45;MONTAGNE
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);20.990,00;CLASICO;10/06/2023;NEGRO;38;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;642538 - 1389/104/7286 VIZZANO BOTITA URB 2022;1389/104/7286 VIZZANO BOTITA URB 2022 NEGRO 38;VIZZANO
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);19.990,00;CLASICO;10/06/2023;ROSA;38;CALZADO;ZAPATILLAS;URBANAS;6-12 SIN INTERES 6-12 SIN INTERES|STOCK INMOVILIZADO 2023 ;628561 - 1331/209 VIZZANO ZAPATILLA URB. 2020;1331/209 VIZZANO ZAPATILLA URB. 2020 ROSA 38;VIZZANO
1,00;EVAPLAS S.A. (HARENNA);6.815,00;INVIERNO;10/06/2023;NEGRO;37;CALZADO;PANTUFLAS;PANTUFLAS DAMA;LIQUIDACION INVIERNO 2023 ;643003 - 204 HARENNA PANTUFLA PLATAF 2022;204 HARENNA PANTUFLA PLATAF 2022 NEGRO 37;HARENNA
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);19.438,49;CLASICO;10/06/2023;NEGRO;35;CALZADO;ZAPATILLAS;DEPORTIVAS;STOCK INMOVILIZADO 2023 ;640506 - 7355/103/20858 MODARE ZAPATILLA DEP 2021;7355/103/20858 MODARE ZAPATILLA DEP 2021 NEGRO 35;MODARE
1,00;SUN SOL S.R.L;13.295,71;CLASICO;10/06/2023;NEGRO;47;CALZADO;ZAPATILLAS;DEPORTIVAS;;641829 - D1353 DREAMER ZAPATILLA DEP 2021;D1353 DREAMER ZAPATILLA DEP 2021 NEGRO 47;DREAMER
1,00;MIDING S.R.L.;24.786,00;CLASICO;10/06/2023;MARRON;42;CALZADO;ZAPATILLAS;URBANAS;;644859 - CAIDEN KEVINGSTON ZAPATILLA URB 2023;CAIDEN KEVINGSTON ZAPATILLA URB 2023 MARRON 42;KEVINGSTON
1,00;MIDING S.R.L.;30.390,51;CLASICO;10/06/2023;GRIS;43;CALZADO;TREKKING;ZAPATILLAS TREKKING;;645786 - FIRE T4 MONTAGNE ZAPATILLA TREK 2023;FIRE T4 MONTAGNE ZAPATILLA TREK 2023 GRIS 43;MONTAGNE
1,00;INDUMENTARIA PAMPEANA S.A.;8.801,21;CLASICO;10/06/2023;NEGRO;40;CALZADO;ZAPATILLAS;DEPORTIVAS;;641208 - KAMINARY/H KIOSHI ZAPATILLA DEP 2021;KAMINARY/H KIOSHI ZAPATILLA DEP 2021 NEGRO 40;KIOSHI
1,00;ZATEL ADRIAN RAMON (Target);13.286,91;COLEGIAL;10/06/2023;NEGRO;18;MARROQUINERIA;MOCHILAS;MOCHILA;;644663 - 15298 INSIDER MOCHILA 18pulg 2022;15298 INSIDER MOCHILA 18pulg 2022 NEGRO 18;INSIDER
-1,00;SONNTAG NAHUEL FACUNDO;-16.032,27;INVIERNO MODA;10/06/2023;NEGRO;36;CALZADO;BOTAS Y BORCEGOS;PANTUBOTAS;LIQUIDACION INVIERNO 2023 ;643185 - MOTZA ARAQUINA BOTA SKY 2022;MOTZA ARAQUINA BOTA SKY 2022 NEGRO 36;ARAQUINA
-1,00;IMPORTADORA BS AS S.R.L.(GUMMI);-30.679,77;CLASICO;10/06/2023;NEGRO;40;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;645043 - UR RUSH GUMMI BOTITA SNEAKERS 2023;UR RUSH GUMMI BOTITA SNEAKERS 2023 NEGRO 40;GUMMI
-1,00;SONNTAG NAHUEL FACUNDO;-15.080,00;INVIERNO MODA;10/06/2023;MARRON;35;CALZADO;BOTAS Y BORCEGOS;PANTUBOTAS;LIQUIDACION INVIERNO 2023 ;643185 - MOTZA ARAQUINA BOTA SKY 2022;MOTZA ARAQUINA BOTA SKY 2022 MARRON 35;ARAQUINA
1,00;ZONA 93 S.A.;16.788,80;CLASICO;10/06/2023;BLANCO;40;CALZADO;BOTINES;BOTINES F11;;644945 - CELTIC SETA BOTIN F11 2023;CELTIC SETA BOTIN F11 2023 BLANCO 40;SETA
1,00;VICBOR S.R.L.;7.993,99;CLASICO;10/06/2023;GRIS;23;CALZADO;ZAPATILLAS;DEPORTIVAS;STOCK INMOVILIZADO 2023 ;628715 - SUCRE ATOMIK ZAPATILLA DEP. 2020;SUCRE ATOMIK ZAPATILLA DEP. 2020 GRIS 23;ATOMIK
1,00;MIDING S.R.L.;30.390,51;CLASICO;10/06/2023;GRIS;41;CALZADO;TREKKING;ZAPATILLAS TREKKING;;645786 - FIRE T4 MONTAGNE ZAPATILLA TREK 2023;FIRE T4 MONTAGNE ZAPATILLA TREK 2023 GRIS 41;MONTAGNE
-1,00;INDUMENTARIA PAMPEANA S.A.;-4.305,60;CLASICO;10/06/2023;NEGRO;30;CALZADO;ZAPATILLAS;DEPORTIVAS;;641702 - FLOKI/K KIOSHI ZAPATILLA DEP 2021;FLOKI/K KIOSHI ZAPATILLA DEP 2021 NEGRO 30;KIOSHI
-1,00;IMPORTADORA BS AS S.R.L.(GUMMI);-8.173,77;INVIERNO;10/06/2023;BLANCO;27;CALZADO;PANTUFLAS;PANTUFLAS KIDS;LIQUIDACION INVIERNO 2023 ;642959 - PP PINK/B GUMMI PANTUFLA UNICOR 2022;PP PINK/B GUMMI PANTUFLA UNICOR 2022 BLANCO 27;GUMMI
1,00;INDUMENTARIA PAMPEANA S.A.;8.801,21;CLASICO;10/06/2023;NEGRO;42;CALZADO;ZAPATILLAS;DEPORTIVAS;;641208 - KAMINARY/H KIOSHI ZAPATILLA DEP 2021;KAMINARY/H KIOSHI ZAPATILLA DEP 2021 NEGRO 42;KIOSHI
1,00;ONLY S.R.L.;18.688,99;CLASICO;10/06/2023;AZUL;UNICO;BAZAR Y ACCESORIOS;COCINA;TERMO;;644272 - ST1200 ROMANIA TERMO 1.2lts 2022;ST1200 ROMANIA TERMO 1.2lts 2022 AZUL UNICO;ROMANIA
1,00;MIDING S.R.L.;32.792,00;CLASICO;10/06/2023;BLANCO;36;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;644858 - TROPHY 47 STREET BOTITA URB 2023;TROPHY 47 STREET BOTITA URB 2023 BLANCO 36;47 STREET
-1,00;IMPORTADORA BS AS S.R.L.(GUMMI);-15.283,00;INVIERNO MODA;10/06/2023;COCO;38;CALZADO;BOTAS Y BORCEGOS;PANTUBOTAS;LIQUIDACION INVIERNO 2023 ;640227 - UR CLASICA/B GUMMI PANTUBOTA 2021;UR CLASICA/B GUMMI PANTUBOTA 2021 COCO 38;GUMMI
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);20.990,00;CLASICO;10/06/2023;BLANCO;37;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;642538 - 1389/104/7286 VIZZANO BOTITA URB 2022;1389/104/7286 VIZZANO BOTITA URB 2022 BLANCO 37;VIZZANO
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);21.379,77;INVIERNO MODA;10/06/2023;NEGRO;38;CALZADO;BOTAS Y BORCEGOS;BOTAS;NICO OPORTUNIDAD JULIO |LIQUIDACION INVIERNO 2023 ;645017 - 3049/219/23580 VIZZANO BOTA CORTA 2023;3049/219/23580 VIZZANO BOTA CORTA 2023 NEGRO 38;VIZZANO
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);14.287,00;INVIERNO MODA;10/06/2023;SUELA;36;CALZADO;BOTAS Y BORCEGOS;BOTITAS;NICO OPORTUNIDAD AGOSTO |LIQUIDACION INVIERNO 2023 ;640852 - 2833/104/18110 MOLEKINHO BOTITA 2021;2833/104/18110 MOLEKINHO BOTITA 2021 SUELA 36;MOLEKINHO
-1,00;IMPORTADORA BS AS S.R.L.(GUMMI);-28.788,01;CLASICO;10/06/2023;TAUPE;42;CALZADO;TREKKING;BOTITAS TREKKING;NICO OPORTUNIDAD MAYO ;640624 - 847 GUMMI BOTITA TREK. 2021;847 GUMMI BOTITA TREK. 2021 TAUPE 42;GUMMI
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);13.789,00;INVIERNO MODA;10/06/2023;ROSA;25;CALZADO;BOTAS Y BORCEGOS;BORCEGOS;NICO OPORTUNIDAD AGOSTO |LIQUIDACION INVIERNO 2023 ;642618 - 2126/517/21641 MOLEKINHA BORCEGO 2022;2126/517/21641 MOLEKINHA BORCEGO 2022 ROSA 25;MOLEKINHA
-1,00;INDUSTRIAS G&D S.A.( MASSIMO CHIESA );-26.601,21;INVIERNO MODA;10/06/2023;CAMEL;36;CALZADO;BOTAS Y BORCEGOS;BORCEGOS;LIQUIDACION INVIERNO 2023 ;645030 - FLORENCE MASSIMO CHIESA BORCEGO 2023;FLORENCE MASSIMO CHIESA BORCEGO 2023 CAMEL 36;MASSIMO CHIESA
1,00;IMPORTADORA BS AS S.R.L.(GUMMI);26.820,82;CLASICO;10/06/2023;NEGRO;39;CALZADO;TREKKING;BOTITAS TREKKING;NICO OPORTUNIDAD MAYO ;640624 - 847 GUMMI BOTITA TREK. 2021;847 GUMMI BOTITA TREK. 2021 NEGRO 39;GUMMI
1,00;IMPORTADORA BS AS S.R.L.(GUMMI);21.840,50;CLASICO;10/06/2023;NEGRO;42;CALZADO;ZAPATILLAS;DEPORTIVAS;6-12 SIN INTERES 6-12 SIN INTERES;641096 - ZAP ENERGY GUMMI ZAPATILLA DEP 2021;ZAP ENERGY GUMMI ZAPATILLA DEP 2021 NEGRO 42;GUMMI
1,00;INDUMENTARIA PAMPEANA S.A.;3.551,10;CLASICO;10/06/2023;GRIS;35;CALZADO;ZAPATILLAS;DEPORTIVAS;;641701 - FLOKI/D KIOSHI ZAPATILLA DEP 2021;FLOKI/D KIOSHI ZAPATILLA DEP 2021 GRIS 35;KIOSHI
-1,00;INDUMENTARIA PAMPEANA S.A.;-4.305,60;CLASICO;10/06/2023;NEGRO;29;CALZADO;ZAPATILLAS;DEPORTIVAS;;641702 - FLOKI/K KIOSHI ZAPATILLA DEP 2021;FLOKI/K KIOSHI ZAPATILLA DEP 2021 NEGRO 29;KIOSHI
1,00;;1.063,99;CLASICO;10/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);16.633,20;CLASICO;12/06/2023;ROSA;22;CALZADO;ZAPATILLAS;ZAPATILLAS LUCES;STOCK INMOVILIZADO 2023 ;642614 - 2720/102/23110 MOLEKINHA ZAPATILLA DEP 2022;2720/102/23110 MOLEKINHA ZAPATILLA DEP 2022 ROSA 22;MOLEKINHA
1,00;;671,01;CLASICO;12/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;INDUSTRIAS G&D S.A.( MASSIMO CHIESA );11.391,00;PRE-TEMPORADA INVIERNO;12/06/2023;VINO;36;CALZADO;ZAPATO;ZAPATO DAMA;STOCK INMOVILIZADO 2023 |NICO OPORTUNIDAD JUNIO ;628307 - ZURAH MASSIMO CHIESA ZAPATO TEX. 2020;ZURAH MASSIMO CHIESA ZAPATO TEX. 2020 VINO 36;MASSIMO CHIESA
1,00;MIDING S.R.L.;20.640,88;CLASICO;12/06/2023;AZUL;41;CALZADO;ZAPATILLAS;URBANAS;;641075 - TYLOR KEVINGSTON ZAPATILLA URB 2021;TYLOR KEVINGSTON ZAPATILLA URB 2021 AZUL 41;KEVINGSTON
1,00;MIDING S.R.L.;23.481,90;CLASICO;12/06/2023;BLANCO/ROSA;36;CALZADO;ZAPATILLAS;URBANAS;;644863 - LUCY KEVINGSTON ZAPATILLA URBANA 2023;LUCY KEVINGSTON ZAPATILLA URBANA 2023 BLANCO/ROSA 36;KEVINGSTON
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);10.914,55;CLASICO;12/06/2023;NEGRO;44;CALZADO;ZAPATILLAS;DEPORTIVAS;;629999 - 4908/204 ACTVITTA ZAPATILLA DEP 2021;4908/204 ACTVITTA ZAPATILLA DEP 2021 NEGRO 44;ACTVITTA
1,00;LIVING SHOES S.R.L.(ALL TERRA);7.381,44;CLASICO;12/06/2023;NEGRO/BEIGE;40;CALZADO;ZAPATILLAS;URBANAS;;642852 - SLIDE ALL TERRA ZAPATILLA URB 2022;SLIDE ALL TERRA ZAPATILLA URB 2022 NEGRO/BEIGE 40;ALL TERRA
1,00;MIDING S.R.L.;23.750,00;CLASICO;12/06/2023;NEGRO;43;CALZADO;ZAPATILLAS;URBANAS;;645790 - HERITAGE ODART MONTAGNE ZAPATILLA URB 2023;HERITAGE ODART MONTAGNE ZAPATILLA URB 2023 NEGRO 43;MONTAGNE
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);13.586,40;CLASICO;12/06/2023;BLANCO/PLATA;20;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;642587 - 2118/640/18805 MOLEKINHA BOTITA URB 2022;2118/640/18805 MOLEKINHA BOTITA URB 2022 BLANCO/PLATA 20;MOLEKINHA
1,00;VICBOR S.R.L.;12.447,54;CLASICO;12/06/2023;VIZON;37;CALZADO;ZAPATILLAS;PANCHA DEPORTIVA;STOCK INMOVILIZADO 2023 ;641486 - 055 WAKE PANCHA DEP 2021;055 WAKE PANCHA DEP 2021 VIZON 37;WAKE
1,00;MIDING S.R.L. - SHEPERD S.A.;23.179,00;CLASICO;12/06/2023;BLANCO;45;CALZADO;ZAPATILLAS;URBANAS;;AC-5620943 - BRIAN KEVINGSTON ZAPATILLA URB 2019;BRIAN KEVINGSTON ZAPATILLA URB 2019 BLANCO 45;KEVINGSTON
1,00;INDUSTRIAS VERSATO S.A.(VERSATO);20.990,00;CLASICO;12/06/2023;NEGRO;37;CALZADO;ZAPATILLAS;BOTITAS URBANAS;;642538 - 1389/104/7286 VIZZANO BOTITA URB 2022;1389/104/7286 VIZZANO BOTITA URB 2022 NEGRO 37;VIZZANO
1,00;;1.063,99;CLASICO;12/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
1,00;;900,91;CLASICO;12/06/2023;VARIOS;UNICO;VARIOS;;;; - ;COSTO ENVIO ML VARIOS 2021;VARIOS
